(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
(999, 996, 987, 49, 58, 0.05395864851235502)
